O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Date,Domain Source
47-2151.00,Pipelayers,1.C.3.c,Social Orientation,IM,Importance,3.37,27,0.29,2.77,3.97,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.4.a,Self-Control,IM,Importance,3.97,27,0.22,3.52,4.42,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.4.b,Stress Tolerance,IM,Importance,3.93,27,0.21,3.5,4.35,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.77,27,0.1,3.57,3.97,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.5.a,Dependability,IM,Importance,4.28,27,0.21,3.85,4.71,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.5.b,Attention to Detail,IM,Importance,4.48,27,0.13,4.22,4.75,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.5.c,Integrity,IM,Importance,3.95,26,0.32,3.29,4.6,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.6,Independence,IM,Importance,3.52,27,0.15,3.22,3.82,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.7.a,Innovation,IM,Importance,3.64,27,0.21,3.2,4.08,N,07/2015,Incumbent
47-2151.00,Pipelayers,1.C.7.b,Analytical Thinking,IM,Importance,3.66,27,0.23,3.18,4.13,N,07/2015,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.1.a,Achievement/Effort,IM,Importance,4,38,0.11,3.78,4.23,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.1.b,Persistence,IM,Importance,3.83,38,0.15,3.52,4.14,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.1.c,Initiative,IM,Importance,3.97,38,0.14,3.69,4.24,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.2.b,Leadership,IM,Importance,4.08,38,0.12,3.83,4.33,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.3.a,Cooperation,IM,Importance,3.86,38,0.14,3.57,4.15,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.3.b,Concern for Others,IM,Importance,3.33,38,0.21,2.91,3.75,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.3.c,Social Orientation,IM,Importance,3.42,38,0.22,2.96,3.87,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.4.a,Self-Control,IM,Importance,3.86,38,0.15,3.56,4.15,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.4.b,Stress Tolerance,IM,Importance,4.01,38,0.11,3.79,4.22,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.4.c,Adaptability/Flexibility,IM,Importance,3.9,38,0.14,3.61,4.19,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.5.a,Dependability,IM,Importance,4.52,38,0.12,4.27,4.76,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.5.b,Attention to Detail,IM,Importance,4.47,38,0.11,4.25,4.69,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.5.c,Integrity,IM,Importance,4,37,0.16,3.68,4.31,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.6,Independence,IM,Importance,4.08,37,0.15,3.77,4.39,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.7.a,Innovation,IM,Importance,3.68,37,0.17,3.32,4.03,N,08/2022,Incumbent
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.C.7.b,Analytical Thinking,IM,Importance,4.01,37,0.16,3.69,4.33,N,08/2022,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.1.a,Achievement/Effort,IM,Importance,4.32,18,0.28,3.73,4.91,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.1.b,Persistence,IM,Importance,4.27,18,0.31,3.6,4.93,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.1.c,Initiative,IM,Importance,4.39,18,0.25,3.86,4.91,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.2.b,Leadership,IM,Importance,4.32,18,0.27,3.76,4.88,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.3.a,Cooperation,IM,Importance,4.43,16,0.25,3.91,4.96,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.3.b,Concern for Others,IM,Importance,4.31,16,0.29,3.68,4.94,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.3.c,Social Orientation,IM,Importance,4.21,16,0.31,3.54,4.88,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.4.a,Self-Control,IM,Importance,4.21,16,0.38,3.39,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.4.b,Stress Tolerance,IM,Importance,4.17,16,0.39,3.33,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.4,16,0.34,3.68,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.5.a,Dependability,IM,Importance,4.65,16,0.19,4.25,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.5.b,Attention to Detail,IM,Importance,4.68,16,0.18,4.3,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.5.c,Integrity,IM,Importance,4.54,18,0.23,4.06,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.6,Independence,IM,Importance,3.74,18,0.19,3.35,4.14,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.7.a,Innovation,IM,Importance,4.07,18,0.48,3.06,5,N,07/2015,Incumbent
47-2152.04,Solar Thermal Installers and Technicians,1.C.7.b,Analytical Thinking,IM,Importance,4.4,18,0.24,3.89,4.92,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.1.a,Achievement/Effort,IM,Importance,3.22,26,0.12,2.97,3.47,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.1.b,Persistence,IM,Importance,3.16,25,0.18,2.78,3.53,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.1.c,Initiative,IM,Importance,3.51,26,0.16,3.18,3.84,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.2.b,Leadership,IM,Importance,3.33,26,0.31,2.69,3.96,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.3.a,Cooperation,IM,Importance,3.63,25,0.25,3.12,4.14,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.3.b,Concern for Others,IM,Importance,3.38,25,0.16,3.04,3.71,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.3.c,Social Orientation,IM,Importance,3.34,25,0.25,2.83,3.85,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.4.a,Self-Control,IM,Importance,3.7,25,0.24,3.2,4.2,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.4.b,Stress Tolerance,IM,Importance,3.46,25,0.15,3.16,3.76,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.4,25,0.14,3.11,3.7,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.5.a,Dependability,IM,Importance,4.04,25,0.28,3.45,4.63,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.5.b,Attention to Detail,IM,Importance,4.28,25,0.27,3.73,4.83,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.5.c,Integrity,IM,Importance,3.71,26,0.18,3.35,4.08,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.6,Independence,IM,Importance,3.43,26,0.23,2.96,3.91,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.7.a,Innovation,IM,Importance,3.27,26,0.25,2.76,3.78,N,07/2015,Incumbent
47-2161.00,Plasterers and Stucco Masons,1.C.7.b,Analytical Thinking,IM,Importance,3.08,26,0.29,2.49,3.67,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.1.a,Achievement/Effort,IM,Importance,4.01,23,0.18,3.64,4.38,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.1.b,Persistence,IM,Importance,4.04,23,0.14,3.76,4.32,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.1.c,Initiative,IM,Importance,4.23,23,0.16,3.9,4.55,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.2.b,Leadership,IM,Importance,4.35,23,0.16,4.02,4.68,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.3.a,Cooperation,IM,Importance,4.02,23,0.2,3.6,4.44,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.3.b,Concern for Others,IM,Importance,3.38,23,0.21,2.94,3.82,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.3.c,Social Orientation,IM,Importance,3.32,23,0.25,2.8,3.85,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.4.a,Self-Control,IM,Importance,3.98,23,0.22,3.53,4.43,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.4.b,Stress Tolerance,IM,Importance,4.02,23,0.2,3.61,4.43,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.73,23,0.2,3.31,4.14,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.5.a,Dependability,IM,Importance,4.51,23,0.17,4.17,4.85,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.5.b,Attention to Detail,IM,Importance,4.51,23,0.11,4.28,4.75,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.5.c,Integrity,IM,Importance,4.15,23,0.16,3.83,4.48,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.6,Independence,IM,Importance,4.05,23,0.2,3.63,4.47,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.7.a,Innovation,IM,Importance,3.66,22,0.25,3.15,4.18,N,07/2015,Incumbent
47-2171.00,Reinforcing Iron and Rebar Workers,1.C.7.b,Analytical Thinking,IM,Importance,3.86,23,0.22,3.4,4.31,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.1.a,Achievement/Effort,IM,Importance,3.71,23,0.19,3.32,4.09,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.1.b,Persistence,IM,Importance,3.75,23,0.18,3.36,4.13,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.1.c,Initiative,IM,Importance,3.84,23,0.16,3.5,4.18,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.2.b,Leadership,IM,Importance,3.72,23,0.19,3.33,4.11,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.3.a,Cooperation,IM,Importance,4.05,23,0.19,3.64,4.45,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.3.b,Concern for Others,IM,Importance,4.11,23,0.19,3.71,4.51,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.3.c,Social Orientation,IM,Importance,3.11,23,0.36,2.36,3.86,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.4.a,Self-Control,IM,Importance,4.14,23,0.24,3.63,4.65,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.4.b,Stress Tolerance,IM,Importance,3.57,23,0.2,3.16,3.98,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.85,23,0.23,3.38,4.33,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.5.a,Dependability,IM,Importance,4.72,23,0.13,4.45,4.99,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.5.b,Attention to Detail,IM,Importance,4.66,23,0.12,4.42,4.91,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.5.c,Integrity,IM,Importance,4.12,24,0.25,3.59,4.64,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.6,Independence,IM,Importance,3.72,24,0.32,3.05,4.39,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.7.a,Innovation,IM,Importance,3.77,24,0.2,3.36,4.18,N,07/2015,Incumbent
47-2181.00,Roofers,1.C.7.b,Analytical Thinking,IM,Importance,3.71,24,0.18,3.34,4.08,N,07/2015,Incumbent
47-2211.00,Sheet Metal Workers,1.C.1.a,Achievement/Effort,IM,Importance,4.04,17,0.15,3.73,4.35,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.1.b,Persistence,IM,Importance,3.95,17,0.21,3.5,4.4,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.1.c,Initiative,IM,Importance,4.07,17,0.13,3.81,4.34,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.2.b,Leadership,IM,Importance,3.78,17,0.21,3.33,4.23,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.3.a,Cooperation,IM,Importance,4.02,17,0.15,3.7,4.34,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.3.b,Concern for Others,IM,Importance,3.09,17,0.22,2.63,3.55,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.3.c,Social Orientation,IM,Importance,3.33,17,0.14,3.03,3.62,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.4.a,Self-Control,IM,Importance,3.55,17,0.2,3.13,3.96,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.4.b,Stress Tolerance,IM,Importance,3.56,17,0.21,3.12,4.01,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.68,17,0.22,3.22,4.14,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.5.a,Dependability,IM,Importance,4.38,17,0.1,4.17,4.59,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.5.b,Attention to Detail,IM,Importance,4.56,17,0.07,4.41,4.71,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.5.c,Integrity,IM,Importance,3.75,17,0.17,3.38,4.12,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.6,Independence,IM,Importance,3.41,17,0.2,2.99,3.83,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.7.a,Innovation,IM,Importance,3.51,17,0.12,3.25,3.77,N,08/2023,Incumbent
47-2211.00,Sheet Metal Workers,1.C.7.b,Analytical Thinking,IM,Importance,3.65,17,0.13,3.37,3.92,N,08/2023,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.1.a,Achievement/Effort,IM,Importance,3.41,31,0.37,2.65,4.17,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.1.b,Persistence,IM,Importance,3.84,31,0.19,3.46,4.22,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.1.c,Initiative,IM,Importance,4.08,31,0.13,3.81,4.34,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.2.b,Leadership,IM,Importance,3.9,31,0.12,3.64,4.15,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.3.a,Cooperation,IM,Importance,4.23,31,0.16,3.9,4.55,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.3.b,Concern for Others,IM,Importance,3.96,31,0.23,3.48,4.43,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.3.c,Social Orientation,IM,Importance,3.65,31,0.18,3.28,4.02,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.4.a,Self-Control,IM,Importance,4.32,31,0.17,3.98,4.66,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.4.b,Stress Tolerance,IM,Importance,3.56,31,0.35,2.85,4.28,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.83,31,0.17,3.48,4.18,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.5.a,Dependability,IM,Importance,4.37,31,0.13,4.1,4.65,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.5.b,Attention to Detail,IM,Importance,4.34,31,0.11,4.11,4.56,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.5.c,Integrity,IM,Importance,3.64,30,0.15,3.32,3.95,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.6,Independence,IM,Importance,3.46,30,0.36,2.72,4.2,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.7.a,Innovation,IM,Importance,3.39,30,0.36,2.65,4.12,N,07/2015,Incumbent
47-2221.00,Structural Iron and Steel Workers,1.C.7.b,Analytical Thinking,IM,Importance,3.44,30,0.38,2.67,4.2,N,07/2015,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.1.a,Achievement/Effort,IM,Importance,3.59,23,0.2,3.18,4,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.1.b,Persistence,IM,Importance,3.4,23,0.25,2.88,3.91,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.1.c,Initiative,IM,Importance,3.93,23,0.14,3.64,4.22,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.2.b,Leadership,IM,Importance,3.48,23,0.2,3.07,3.89,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.3.a,Cooperation,IM,Importance,4.38,23,0.19,3.98,4.78,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.3.b,Concern for Others,IM,Importance,3.37,23,0.33,2.69,4.06,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.3.c,Social Orientation,IM,Importance,3.06,23,0.3,2.43,3.69,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.4.a,Self-Control,IM,Importance,3.84,23,0.17,3.48,4.2,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.4.b,Stress Tolerance,IM,Importance,3.45,23,0.12,3.2,3.7,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.2,23,0.27,2.63,3.77,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.5.a,Dependability,IM,Importance,4.34,23,0.14,4.04,4.64,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.5.b,Attention to Detail,IM,Importance,4.26,23,0.18,3.89,4.63,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.5.c,Integrity,IM,Importance,4.21,23,0.32,3.55,4.87,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.6,Independence,IM,Importance,3.19,22,0.2,2.78,3.61,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.7.a,Innovation,IM,Importance,3.22,23,0.27,2.65,3.78,N,07/2012,Incumbent
47-2231.00,Solar Photovoltaic Installers,1.C.7.b,Analytical Thinking,IM,Importance,3.31,23,0.25,2.78,3.84,N,07/2012,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.1.a,Achievement/Effort,IM,Importance,3.32,22,0.2,2.92,3.73,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.1.b,Persistence,IM,Importance,3.54,22,0.27,2.97,4.11,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.1.c,Initiative,IM,Importance,3.67,22,0.23,3.2,4.14,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.2.b,Leadership,IM,Importance,3.15,22,0.2,2.73,3.56,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.3.a,Cooperation,IM,Importance,3.81,22,0.3,3.18,4.45,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.3.b,Concern for Others,IM,Importance,3.29,22,0.36,2.54,4.03,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.3.c,Social Orientation,IM,Importance,3.39,22,0.36,2.65,4.14,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.4.a,Self-Control,IM,Importance,3.84,22,0.15,3.53,4.15,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.4.b,Stress Tolerance,IM,Importance,3.27,22,0.2,2.86,3.68,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.4.c,Adaptability/Flexibility,IM,Importance,3.43,22,0.16,3.1,3.76,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.5.a,Dependability,IM,Importance,4.42,22,0.27,3.86,4.98,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.5.b,Attention to Detail,IM,Importance,4.01,22,0.21,3.58,4.45,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.5.c,Integrity,IM,Importance,3.16,21,0.33,2.48,3.84,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.6,Independence,IM,Importance,3.46,21,0.11,3.23,3.69,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.7.a,Innovation,IM,Importance,3.03,21,0.15,2.73,3.34,N,07/2013,Incumbent
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.C.7.b,Analytical Thinking,IM,Importance,2.56,21,0.24,2.07,3.05,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.1.a,Achievement/Effort,IM,Importance,3.92,20,0.35,3.2,4.65,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.1.b,Persistence,IM,Importance,4.17,20,0.37,3.4,4.94,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.1.c,Initiative,IM,Importance,4.23,20,0.33,3.54,4.92,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.2.b,Leadership,IM,Importance,3.91,20,0.35,3.18,4.64,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.3.a,Cooperation,IM,Importance,4.24,20,0.22,3.78,4.7,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.3.b,Concern for Others,IM,Importance,3.45,20,0.33,2.76,4.14,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.3.c,Social Orientation,IM,Importance,3.03,20,0.44,2.11,3.96,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.4.a,Self-Control,IM,Importance,3.59,20,0.39,2.77,4.42,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.4.b,Stress Tolerance,IM,Importance,3.76,20,0.45,2.81,4.71,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.65,20,0.32,2.97,4.33,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.5.a,Dependability,IM,Importance,3.58,20,0.47,2.58,4.57,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.5.b,Attention to Detail,IM,Importance,4.19,20,0.31,3.53,4.85,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.5.c,Integrity,IM,Importance,4,20,0.36,3.26,4.75,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.6,Independence,IM,Importance,3.7,20,0.44,2.78,4.63,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.7.a,Innovation,IM,Importance,4.1,20,0.35,3.37,4.82,N,07/2013,Incumbent
47-3012.00,Helpers--Carpenters,1.C.7.b,Analytical Thinking,IM,Importance,3.78,20,0.36,3.03,4.53,N,07/2013,Incumbent
47-3013.00,Helpers--Electricians,1.C.1.a,Achievement/Effort,IM,Importance,4.02,24,0.16,3.7,4.34,N,08/2023,Incumbent
47-3013.00,Helpers--Electricians,1.C.1.b,Persistence,IM,Importance,3.79,24,0.24,3.29,4.28,N,08/2023,Incumbent
47-3013.00,Helpers--Electricians,1.C.1.c,Initiative,IM,Importance,3.88,24,0.19,3.49,4.28,N,08/2023,Incumbent
47-3013.00,Helpers--Electricians,1.C.2.b,Leadership,IM,Importance,3.52,24,0.33,2.84,4.21,N,08/2023,Incumbent
47-3013.00,Helpers--Electricians,1.C.3.a,Cooperation,IM,Importance,3.95,24,0.2,3.54,4.37,N,08/2023,Incumbent
47-3013.00,Helpers--Electricians,1.C.3.b,Concern for Others,IM,Importance,3.54,24,0.29,2.94,4.14,N,08/2023,Incumbent
47-3013.00,Helpers--Electricians,1.C.3.c,Social Orientation,IM,Importance,3.1,24,0.32,2.44,3.77,N,08/2023,Incumbent
